tcgplayer_id,directLow,market,low,mid
212600 (Foil),2.62,2.66,1.0,2.6
212600 (Nonfoil),2.4,2.31,0.95,2.2
14342 (Nonfoil),,9.66,6.25,9.45
14342 (Foil),,38.44,32.25,37.22
215917 (Foil),2.99,2.52,1.56,3.96
215917 (Nonfoil),,1.0,0.3,1.9
218832 (Nonfoil),3.0,3.46,2.0,4.86
218832 (Foil),7.15,7.93,6.06,8.44
182956 (Nonfoil),1.49,1.51,0.82,1.89
182956 (Foil),3.68,4.49,3.0,4.75
91188 (Nonfoil),9.09,7.09,6.23,11.05
91188 (Foil),,63.75,52.91,59.48
10956 (Nonfoil),,17.48,13.92,18.94
10956 (Foil),,71.35,60.99,75.58
5412 (Nonfoil),161.05,214.31,178.74,220.45
5412 (Foil),,,,
212023 (Nonfoil),1.18,1.02,0.29,1.45
212023 (Foil),1.12,1.13,0.8,1.99
212024 (Foil),5.5,4.86,4.34,6.93
212024 (Nonfoil),1.09,1.02,0.5,1.99
212027 (Nonfoil),7.69,8.71,5.98,9.2
212027 (Foil),8.48,9.13,6.0,10.58
212549 (Nonfoil),0.46,0.41,0.18,0.62
212549 (Foil),0.43,0.49,0.35,1.0
212633 (Nonfoil),1.99,1.93,0.7,2.23
212633 (Foil),5.99,6.25,5.75,8.04
57619 (Nonfoil),,5.89,3.75,6.64
57619 (Foil),,29.18,12.55,17.0
92838 (Nonfoil),2.17,3.11,1.49,3.5
92838 (Foil),11.49,10.24,4.71,8.13
187240 (Nonfoil),1.14,0.96,0.25,1.37
187240 (Foil),3.49,2.6,2.0,3.65
120286 (Foil),16.18,18.89,14.0,19.09
120286 (Nonfoil),4.17,4.56,2.26,6.0
212043 (Foil),1.59,1.74,1.25,2.5
212043 (Nonfoil),1.55,1.5,0.5,1.67
5930 (Nonfoil),17.11,24.31,15.99,25.83
5930 (Foil),,,,
7677 (Nonfoil),11.39,14.62,12.0,15.0
7677 (Foil),49.99,42.71,41.55,44.29
66459 (Nonfoil),4.65,4.64,2.49,6.13
66459 (Foil),10.93,15.16,10.25,13.97
222376 (Foil),,,,
222376 (Nonfoil),0.5,0.58,0.41,0.99
198426 (Foil),0.84,0.81,0.5,1.29
198426 (Nonfoil),,0.91,0.56,1.07
188490 (Foil),1.7,2.03,0.74,2.62
188490 (Nonfoil),0.66,0.79,0.2,1.03
162150 (Nonfoil),19.0,21.3,17.99,23.46
162150 (Foil),39.66,44.2,37.84,47.84
187194 (Nonfoil),9.57,9.76,7.46,11.14
187194 (Foil),21.99,22.4,17.21,22.78
39066 (Nonfoil),7.41,7.56,4.45,8.98
39066 (Foil),19.5,33.74,16.49,33.21
187130 (Foil),11.96,6.55,3.55,6.91
187130 (Nonfoil),,,,
190877 (Foil),99.98,58.98,48.99,67.0
190877 (Nonfoil),10.9,9.59,7.49,12.49
116229 (Nonfoil),4.51,4.02,2.32,5.01
116229 (Foil),,28.25,20.0,27.99
212208 (Foil),,,,
212208 (Nonfoil),2.75,2.64,1.12,3.31
198882 (Foil),3.73,4.81,3.49,5.63
198882 (Nonfoil),3.64,2.51,1.45,4.09
198991 (Nonfoil),6.97,6.34,4.39,8.48
198991 (Foil),18.16,22.02,12.0,22.18
135094 (Foil),27.62,58.65,27.5,40.49
135094 (Nonfoil),9.9,9.93,6.0,12.5
139800 (Foil),,11.15,9.0,12.3
139800 (Nonfoil),,,,
176941 (Nonfoil),1.0,0.99,0.85,1.54
176941 (Foil),2.99,2.72,2.0,3.21
176779 (Foil),13.51,15.61,11.99,14.95
176779 (Nonfoil),7.48,6.59,4.49,7.0
124661 (Nonfoil),,,,
124661 (Foil),38.72,40.22,29.5,39.36
176682 (Foil),3.03,3.54,2.5,3.59
176682 (Nonfoil),1.3,1.36,0.53,1.49
124011 (Foil),30.74,30.29,27.0,36.0
124011 (Nonfoil),,,,
175204 (Foil),,10.38,7.0,10.97
175204 (Nonfoil),4.37,4.47,2.0,5.0
176780 (Foil),1.85,3.34,1.85,3.38
176780 (Nonfoil),0.17,0.21,0.08,0.5
206836 (Nonfoil),33.99,33.43,31.68,40.26
206836 (Foil),45.0,44.51,44.25,48.09
206839 (Nonfoil),59.19,56.75,53.99,60.0
206839 (Foil),185.95,199.09,180.0,190.0
212014 (Foil),13.99,14.02,11.01,16.57
212014 (Nonfoil),9.3,10.22,8.0,10.86
212015 (Foil),7.78,7.67,4.5,8.49
212015 (Nonfoil),1.54,1.28,0.52,2.21
212016 (Nonfoil),1.1,1.08,0.42,1.49
212016 (Foil),1.24,1.16,0.74,1.8
58121 (Nonfoil),,6.5,,
58121 (Foil),,9.47,5.99,10.7
218923 (Foil),4.52,4.24,3.0,5.25
218923 (Nonfoil),3.99,3.67,2.25,4.39
124012 (Foil),18.64,17.14,12.0,20.3
124012 (Nonfoil),,,,
218334 (Nonfoil),2.09,1.84,1.08,2.5
218334 (Foil),3.2,3.39,2.2,4.64
176436 (Foil),6.26,9.46,6.26,10.49
176436 (Nonfoil),1.43,1.27,0.9,2.61
175565 (Nonfoil),,,,
175565 (Foil),,1.31,0.64,1.54
212793 (Nonfoil),2.49,1.92,0.89,1.99
212793 (Foil),4.55,4.43,3.93,5.23
212622 (Nonfoil),3.26,4.05,2.15,4.27
212622 (Foil),4.6,4.85,2.99,4.98
212796 (Nonfoil),8.24,8.79,6.0,9.0
212796 (Foil),31.81,23.92,20.96,24.0
222649 (Nonfoil),,51.74,59.0,61.0
222649 (Foil),,,,
78839 (Nonfoil),16.52,16.81,10.85,16.0
78839 (Foil),,39.26,31.0,40.95
192590 (Foil),,25.67,23.95,26.71
192590 (Nonfoil),10.45,9.59,7.78,9.62
212715 (Nonfoil),0.98,1.23,0.48,1.24
212715 (Foil),,1.27,0.5,1.93
212798 (Foil),,15.98,15.98,23.49
212798 (Nonfoil),4.97,4.28,3.0,4.7
155735 (Foil),54.28,59.04,52.0,58.96
155735 (Nonfoil),25.65,24.2,16.95,24.43
212601 (Foil),1.11,1.39,0.49,1.65
212601 (Nonfoil),0.99,0.85,0.16,0.99
212632 (Nonfoil),3.93,3.39,1.8,3.61
212632 (Foil),12.58,12.42,9.99,12.99
11608 (Nonfoil),29.32,26.64,25.0,34.89
11608 (Foil),,88.21,91.67,94.15
122709 (Foil),13.99,13.99,12.92,15.8
122709 (Nonfoil),6.58,7.09,3.75,7.08
222414 (Foil),,,,
222414 (Nonfoil),,26.8,26.0,29.89
100224 (Nonfoil),13.98,13.25,9.51,13.25
100224 (Foil),39.29,28.17,35.0,37.88
98508 (Nonfoil),6.23,5.06,4.99,6.79
98508 (Foil),9.21,7.83,8.0,10.87
34328 (Nonfoil),14.76,14.76,11.95,16.63
34328 (Foil),,43.34,22.99,41.31
5802 (Nonfoil),23.29,28.6,23.99,28.06
5802 (Foil),,,,
226694 (Foil),8.73,7.41,5.5,9.22
226694 (Nonfoil),,1.78,1.28,2.42
188711 (Nonfoil),,,,
188711 (Foil),7.93,8.28,6.25,8.98
128569 (Nonfoil),,2.11,1.69,3.35
128569 (Foil),,8.67,5.39,6.9
218861 (Nonfoil),6.25,6.29,6.1,8.72
218861 (Foil),8.2,9.69,7.25,10.0
107739 (Nonfoil),,14.35,11.11,15.5
107739 (Foil),,,,
214839 (Foil),33.44,33.32,29.0,35.99
214839 (Nonfoil),29.99,23.36,20.0,29.99
94403 (Nonfoil),,4.94,4.05,6.0
94403 (Foil),,,,
161358 (Foil),,47.67,48.0,62.99
161358 (Nonfoil),44.94,38.64,35.0,44.95
47530 (Nonfoil),,19.36,16.91,21.3
47530 (Foil),,,,
175591 (Nonfoil),8.95,7.13,4.5,8.11
175591 (Foil),10.76,11.68,10.76,13.25
215498 (Foil),35.93,31.83,27.99,35.93
215498 (Nonfoil),16.95,14.88,14.43,16.94
218811 (Nonfoil),37.49,34.5,32.43,38.99
218811 (Foil),42.25,42.68,40.19,48.47
14865 (Nonfoil),,27.29,21.99,27.84
14865 (Foil),,74.99,57.0,66.62
13230 (Nonfoil),35.48,31.78,29.68,34.99
13230 (Foil),,46.01,40.88,47.5
36850 (Nonfoil),3.05,4.62,3.39,5.94
36850 (Foil),,,,
15077 (Nonfoil),,8.21,7.0,8.69
15077 (Foil),,16.55,10.0,12.8
124129 (Nonfoil),,15.89,15.05,18.99
124129 (Foil),,,,
36312 (Nonfoil),14.2,12.96,10.0,13.45
36312 (Foil),,24.13,22.99,33.99
15089 (Nonfoil),,31.6,39.93,49.97
15089 (Foil),,45.89,75.0,81.12
212058 (Nonfoil),1.44,0.9,0.5,1.45
212058 (Foil),2.26,1.88,1.42,2.71
2515 (Nonfoil),,19.85,20.37,24.89
2515 (Foil),,,,
39123 (Nonfoil),11.01,9.5,8.45,10.7
39123 (Foil),23.69,23.79,22.0,23.88
11256 (Nonfoil),,8.8,7.0,9.33
11256 (Foil),,22.93,15.64,22.49
180769 (Nonfoil),8.98,6.77,5.9,8.56
180769 (Foil),10.21,13.28,9.49,12.5
132026 (Nonfoil),,5.66,4.4,5.99
132026 (Foil),,,,
38377 (Nonfoil),,,,
38377 (Foil),,19.66,17.9,22.52
119260 (Foil),138.99,91.21,85.76,96.5
119260 (Nonfoil),32.94,30.03,29.49,36.04
218293 (Foil),4.5,4.46,3.52,5.39
218293 (Nonfoil),2.09,2.2,1.25,3.03
218601 (Nonfoil),15.25,12.58,11.5,16.16
218601 (Foil),22.89,22.83,18.99,24.95
11306 (Nonfoil),,35.86,34.53,38.0
11306 (Foil),,52.14,42.0,60.5
28538 (Nonfoil),,4.6,3.25,5.06
28538 (Foil),14.98,11.97,10.41,12.6
14241 (Nonfoil),,23.45,18.01,21.72
14241 (Foil),,29.49,26.95,31.2
192551 (Foil),29.89,30.85,24.0,30.85
192551 (Nonfoil),5.37,5.4,2.99,5.49
57673 (Nonfoil),1.97,1.35,0.79,2.14
57673 (Foil),,12.73,10.5,13.04
11802 (Nonfoil),2.41,3.7,1.78,4.91
11802 (Foil),21.59,23.03,20.38,24.24
139786 (Nonfoil),,5.57,4.12,6.74
139786 (Foil),,,,
100305 (Nonfoil),4.67,4.05,2.24,5.14
100305 (Foil),,15.32,8.78,13.45
162254 (Foil),16.99,14.15,12.0,17.97
162254 (Nonfoil),9.5,9.46,7.0,10.64
216364 (Nonfoil),,10.62,9.93,11.47
216364 (Foil),,,,
104234 (Nonfoil),19.99,14.77,13.0,15.05
104234 (Foil),,,,
94132 (Nonfoil),,26.33,22.78,26.34
94132 (Foil),,,,
218279 (Foil),29.99,33.89,27.99,35.02
218279 (Nonfoil),25.99,22.01,22.0,28.0
162259 (Nonfoil),6.2,5.95,4.0,7.22
162259 (Foil),,12.58,10.5,15.99
188386 (Nonfoil),5.55,5.64,2.95,6.99
188386 (Foil),15.58,17.33,13.99,17.33
98506 (Nonfoil),,52.44,49.99,55.7
98506 (Foil),,60.62,55.5,68.99
110545 (Foil),,38.05,37.26,44.99
110545 (Nonfoil),13.8,12.55,9.5,12.6
11808 (Nonfoil),19.96,18.39,15.0,18.75
11808 (Foil),,40.94,44.99,59.97
6931 (Nonfoil),16.74,22.42,18.0,21.26
6931 (Foil),,,,
222744 (Nonfoil),,6.52,6.43,6.94
222744 (Foil),,,,
5615 (Nonfoil),9.19,9.37,6.74,9.98
5615 (Foil),,,,
1839 (Nonfoil),,44.06,40.04,45.1
1839 (Foil),,,,
2270 (Nonfoil),,4.89,3.94,5.64
2270 (Foil),,,,
6341 (Nonfoil),25.97,36.07,24.0,35.49
6341 (Foil),,189.41,189.69,277.99
219004 (Nonfoil),6.77,6.23,3.83,6.42
219004 (Foil),9.95,8.58,7.0,10.85
126350 (Nonfoil),8.2,9.06,5.4,8.83
126350 (Foil),13.0,13.35,13.0,14.39
6209 (Nonfoil),80.45,115.14,83.43,106.03
6209 (Foil),,524.49,539.99,579.47
11324 (Nonfoil),2.94,3.84,1.8,4.09
11324 (Foil),,19.34,13.8,17.99
190720 (Nonfoil),10.31,9.81,7.95,11.64
190720 (Foil),48.0,46.3,39.99,50.0
162125 (Nonfoil),19.25,17.08,14.99,20.94
162125 (Foil),58.99,40.76,40.26,47.19
218602 (Foil),37.38,37.47,31.0,42.89
218602 (Nonfoil),29.99,29.24,28.0,34.22
222755 (Foil),,,,
222755 (Nonfoil),,17.3,17.96,18.94
167964 (Nonfoil),24.49,21.2,17.34,24.99
167964 (Foil),,46.23,41.77,52.07
192786 (Foil),4.5,5.33,4.26,6.75
192786 (Nonfoil),3.89,2.94,2.13,3.49
36519 (Nonfoil),,9.49,7.5,9.34
36519 (Foil),,15.61,13.59,18.99
6076 (Nonfoil),46.06,65.77,40.0,64.96
6076 (Foil),,,,
206648 (Foil),3.94,3.96,2.4,4.11
206648 (Nonfoil),3.58,3.01,1.0,3.32
206749 (Nonfoil),7.52,6.33,4.63,8.1
206749 (Foil),21.15,21.15,17.99,24.29
122664 (Nonfoil),9.22,9.71,6.36,9.96
122664 (Foil),14.99,15.1,10.0,16.25
94425 (Nonfoil),,11.45,6.64,10.96
94425 (Foil),,,,
180774 (Foil),,48.74,49.99,55.75
180774 (Nonfoil),39.99,38.16,36.56,39.99
5170 (Nonfoil),56.99,54.48,45.1,59.97
5170 (Foil),,,,
100270 (Nonfoil),,5.5,3.25,6.33
100270 (Foil),,14.2,9.75,13.73
139820 (Foil),13.39,17.58,9.2,18.0
139820 (Nonfoil),,,,
170781 (Nonfoil),12.45,12.13,9.95,14.65
170781 (Foil),,,,
226839 (Nonfoil),,6.61,5.59,8.88
226839 (Foil),7.57,7.12,6.36,10.23
166927 (Nonfoil),,13.79,11.5,14.94
166927 (Foil),,,,
94431 (Nonfoil),18.0,18.58,15.69,19.74
94431 (Foil),,,,
216206 (Nonfoil),,4.88,3.0,4.84
216206 (Foil),,,,
12160 (Nonfoil),43.98,42.96,35.96,45.17
12160 (Foil),,113.53,66.95,73.22
206978 (Nonfoil),8.67,7.22,4.5,7.27
206978 (Foil),9.4,9.15,7.04,9.49
207064 (Nonfoil),13.67,12.12,10.98,13.62
207064 (Foil),,34.93,34.6,37.08
215500 (Nonfoil),2.49,1.85,0.79,2.66
215500 (Foil),6.97,4.89,3.94,6.99
198996 (Foil),,5.83,4.27,6.99
198996 (Nonfoil),1.98,1.54,0.78,1.9
4410 (Nonfoil),16.49,16.29,13.04,17.52
4410 (Foil),,,,
226687 (Foil),,5.75,3.5,9.74
226687 (Nonfoil),,3.97,3.0,5.9
5751 (Nonfoil),16.14,16.79,13.69,18.4
5751 (Foil),,,,
192636 (Nonfoil),1.47,1.49,0.88,1.99
192636 (Foil),2.4,2.88,1.7,3.01
199257 (Foil),6.14,4.92,4.0,5.55
199257 (Nonfoil),5.67,4.35,2.99,5.0
219005 (Nonfoil),10.94,10.97,8.0,11.0
219005 (Foil),11.99,13.82,10.48,14.55
218926 (Nonfoil),41.49,34.6,30.0,43.99
218926 (Foil),48.72,50.65,43.99,51.47
218611 (Foil),43.98,45.83,39.99,49.55
218611 (Nonfoil),38.95,36.1,30.0,42.5
219012 (Nonfoil),19.46,18.59,15.16,20.14
219012 (Foil),,19.36,17.0,21.99
191049 (Nonfoil),8.73,8.53,7.45,9.94
191049 (Foil),32.98,31.18,27.77,33.03
191050 (Nonfoil),15.84,15.38,14.0,17.98
191050 (Foil),,37.81,31.76,42.96
218275 (Nonfoil),11.0,10.06,8.0,11.93
218275 (Foil),14.68,12.29,11.24,15.0
5941 (Nonfoil),4.72,5.41,4.2,7.09
5941 (Foil),,,,
91253 (Nonfoil),16.34,17.22,16.34,23.75
91253 (Foil),38.41,42.61,37.25,49.58
155586 (Nonfoil),21.59,22.17,18.4,24.0
155586 (Foil),,30.92,28.0,36.18
212302 (Foil),7.4,7.4,5.0,7.42
212302 (Nonfoil),6.28,6.28,4.75,6.3
212304 (Nonfoil),10.0,9.24,6.95,9.52
212304 (Foil),17.51,16.63,14.99,19.99
15653 (Nonfoil),,18.5,16.5,19.0
15653 (Foil),,78.57,68.0,75.44
18079 (Nonfoil),10.39,9.28,6.5,10.26
18079 (Foil),23.99,24.88,19.25,24.25
226888 (Nonfoil),1.1,1.09,0.48,1.75
226888 (Foil),,1.76,0.95,5.84
110905 (Foil),17.94,19.7,14.99,19.73
110905 (Nonfoil),3.2,4.36,2.74,5.86
72308 (Nonfoil),,12.43,11.5,12.86
72308 (Foil),,,,
222557 (Foil),,,,
222557 (Nonfoil),,37.94,27.95,39.97
218573 (Nonfoil),10.1,10.19,8.99,13.1
218573 (Foil),15.09,15.92,14.0,18.27
188862 (Foil),9.99,11.6,8.93,11.79
188862 (Nonfoil),3.43,3.3,2.0,3.45
215338 (Nonfoil),19.16,18.9,17.61,22.39
215338 (Foil),,21.56,17.74,24.05
215339 (Foil),49.87,48.89,39.99,54.46
215339 (Nonfoil),24.95,25.06,19.87,27.21
215340 (Nonfoil),26.25,22.81,20.99,29.32
215340 (Foil),,62.23,52.0,67.84
104285 (Nonfoil),43.67,43.55,39.99,45.64
104285 (Foil),,119.02,103.99,120.0
179454 (Foil),49.99,52.15,49.39,53.3
179454 (Nonfoil),49.98,42.63,41.49,43.07
121181 (Nonfoil),,,,
121181 (Foil),,14.37,12.4,14.72
6267 (Nonfoil),,21.82,18.97,21.4
6267 (Foil),,87.48,74.95,98.87
83215 (Nonfoil),,27.59,25.0,32.79
83215 (Foil),,49.85,48.35,51.26
11768 (Nonfoil),5.45,6.6,4.19,6.95
11768 (Foil),11.36,11.42,10.86,12.81
126443 (Foil),19.98,41.87,17.76,27.1
126443 (Nonfoil),9.49,8.39,7.23,10.24
2003 (Nonfoil),8.7,8.19,6.0,8.7
2003 (Foil),,,,
218392 (Foil),18.91,18.92,18.0,20.58
218392 (Nonfoil),,14.35,13.5,17.72
1 (Nonfoil),,,,
66473 (Nonfoil),19.28,16.9,13.44,19.84
66473 (Foil),30.61,60.92,21.73,42.87
6898 (Nonfoil),11.14,13.02,9.0,14.99
6898 (Foil),,,,
58268 (Nonfoil),,13.22,11.0,13.68
58268 (Foil),,29.14,29.0,31.92
166695 (Nonfoil),10.99,9.49,6.75,9.68
166695 (Foil),,,,
92302 (Nonfoil),,,,
92302 (Foil),,6.09,4.76,6.6
14986 (Nonfoil),,98.52,78.99,91.98
14986 (Foil),,232.06,234.37,254.77
12167 (Nonfoil),,11.61,7.5,11.3
12167 (Foil),,30.97,22.48,28.7
1938 (Nonfoil),12.77,13.78,10.99,15.18
1938 (Foil),,,,
142039 (Foil),,4.71,4.0,5.27
142039 (Nonfoil),3.45,3.43,2.19,3.91
12310 (Nonfoil),,16.47,15.17,20.57
12310 (Foil),,30.74,31.0,34.9
4480 (Nonfoil),27.99,17.87,10.64,20.75
4480 (Foil),,,,
139934 (Foil),,,,
139934 (Nonfoil),,10.27,7.35,10.78
11793 (Nonfoil),,26.76,20.5,25.49
11793 (Foil),,35.45,36.16,62.39
5576 (Nonfoil),12.99,17.0,13.01,18.0
5576 (Foil),,,,
218887 (Nonfoil),10.91,9.82,7.99,10.45
218887 (Foil),13.5,13.46,11.97,14.98
67350 (Nonfoil),7.42,6.69,4.49,6.64
67350 (Foil),,10.76,8.99,10.75
12075 (Nonfoil),,9.85,7.0,9.52
12075 (Foil),,13.08,12.0,13.99
218329 (Nonfoil),12.99,12.35,9.45,13.49
218329 (Foil),,12.23,11.98,13.99
5455 (Nonfoil),34.59,49.76,37.34,53.75
5455 (Foil),,,,
216591 (Nonfoil),8.19,4.34,3.22,5.81
216591 (Foil),,,,
5632 (Nonfoil),25.31,28.62,22.94,28.0
5632 (Foil),,,,
39555 (Nonfoil),10.49,9.84,6.25,9.79
39555 (Foil),75.0,41.05,41.64,77.21
46952 (Nonfoil),,21.65,21.0,23.92
46952 (Foil),,,,
216588 (Foil),,,,
216588 (Nonfoil),,20.9,16.0,24.21
198435 (Nonfoil),5.7,5.03,3.3,5.05
198435 (Foil),,,,
212002 (Nonfoil),,10.12,9.22,13.39
212002 (Foil),,22.03,17.94,22.84
215592 (Nonfoil),,3.68,2.35,4.12
215592 (Foil),5.89,7.69,3.79,7.91
212078 (Foil),32.93,33.09,29.14,36.69
212078 (Nonfoil),10.97,11.21,9.98,14.82
212631 (Nonfoil),5.99,4.21,2.99,4.45
212631 (Foil),13.49,11.97,12.34,14.0
215402 (Nonfoil),,,,
215402 (Foil),7.99,7.61,3.79,8.05
180836 (Foil),8.3,8.21,4.49,8.4
180836 (Nonfoil),3.19,2.81,1.98,3.77
212319 (Foil),,,,
212319 (Nonfoil),,1.52,0.78,2.45
218810 (Foil),3.39,2.22,1.67,3.54
218810 (Nonfoil),2.89,2.05,0.94,2.9
218464 (Nonfoil),1.49,1.63,0.35,1.7
218464 (Foil),2.15,1.79,1.2,3.0
10394 (Nonfoil),1.04,4.47,1.0,4.0
10394 (Foil),,19.12,12.95,19.45
10910 (Nonfoil),3.75,6.77,3.73,5.99
10910 (Foil),,31.5,24.5,27.52
214835 (Foil),,108.89,94.99,123.93
214835 (Nonfoil),89.97,84.13,79.99,91.46
215598 (Foil),,2.94,2.47,3.5
215598 (Nonfoil),1.48,1.48,1.0,2.09
215485 (Nonfoil),6.36,6.54,5.87,7.21
215485 (Foil),,19.34,17.93,20.0
215742 (Nonfoil),24.95,22.54,19.36,24.0
215742 (Foil),,41.31,36.99,43.95
215499 (Nonfoil),,3.8,2.64,3.68
215499 (Foil),7.96,6.45,6.29,7.36
199415 (Nonfoil),0.98,0.97,0.2,1.49
199415 (Foil),2.62,2.94,1.68,3.09
27235 (Nonfoil),10.19,11.07,9.4,11.62
27235 (Foil),,24.06,17.99,23.1
105007 (Nonfoil),10.94,7.74,5.5,8.97
105007 (Foil),13.63,19.47,13.63,19.95
142034 (Nonfoil),7.12,7.21,3.99,8.99
142034 (Foil),15.49,12.66,10.79,15.0
11564 (Nonfoil),8.4,8.55,5.15,9.42
11564 (Foil),,45.53,29.0,31.18
4167 (Nonfoil),27.63,39.79,31.99,41.54
4167 (Foil),,,,
66331 (Nonfoil),6.48,5.28,2.75,6.49
66331 (Foil),,,,
121174 (Foil),,8.29,7.13,9.42
121174 (Nonfoil),,,,
139792 (Foil),,,,
139792 (Nonfoil),,10.53,7.87,10.94
58185 (Nonfoil),7.8,9.27,7.0,9.27
58185 (Foil),,25.41,11.99,22.76
10263 (Nonfoil),,10.85,8.0,10.0
10263 (Foil),142.94,97.99,124.75,156.19
191343 (Foil),44.4,48.32,43.85,48.0
191343 (Nonfoil),7.51,7.78,6.0,9.91
5593 (Nonfoil),114.0,124.33,105.01,134.97
5593 (Foil),,,,
14954 (Nonfoil),30.64,27.21,29.99,34.45
14954 (Foil),,89.96,77.66,95.99
129778 (Nonfoil),4.0,3.52,2.18,5.53
129778 (Foil),9.17,15.91,8.99,15.91
18655 (Nonfoil),,40.09,31.99,40.05
18655 (Foil),,71.96,65.06,84.59
6081 (Nonfoil),12.18,18.84,14.05,20.72
6081 (Foil),,,,
6792 (Nonfoil),13.83,13.34,10.0,14.5
6792 (Foil),,,,
10195 (Nonfoil),5.0,8.55,4.01,9.12
10195 (Foil),,29.49,33.94,36.71
6370 (Nonfoil),16.8,18.67,15.0,23.0
6370 (Foil),,106.69,175.0,199.99
215681 (Foil),,0.49,0.28,0.82
215681 (Nonfoil),0.39,0.37,0.18,0.5
199428 (Nonfoil),5.6,5.55,4.48,6.3
199428 (Foil),6.0,8.5,6.0,10.18
192605 (Foil),1.47,2.91,0.94,2.84
192605 (Nonfoil),0.24,0.2,0.15,0.71
215546 (Nonfoil),0.32,0.29,0.1,0.5
215546 (Foil),0.34,0.41,0.2,0.87
192608 (Foil),0.67,1.44,0.31,1.84
192608 (Nonfoil),0.25,0.24,0.09,0.66
192607 (Foil),,1.68,0.67,2.01
192607 (Nonfoil),0.49,0.48,0.2,0.93
192609 (Nonfoil),0.25,0.25,0.15,0.6
192609 (Foil),0.62,1.4,0.6,1.48
215372 (Nonfoil),2.58,2.19,0.99,2.52
215372 (Foil),,1.92,1.76,3.48
215501 (Nonfoil),2.54,1.86,0.61,2.22
215501 (Foil),,2.27,1.48,3.14
215503 (Foil),,0.33,0.2,0.51
215503 (Nonfoil),0.35,0.36,0.02,0.49
215511 (Nonfoil),0.35,0.32,0.04,0.57
215511 (Foil),0.34,0.34,0.2,0.99
215674 (Foil),0.37,0.36,0.18,0.54
215674 (Nonfoil),0.39,0.34,0.08,0.43
215551 (Nonfoil),0.19,0.18,0.07,0.4
215551 (Foil),0.23,0.24,0.1,0.5
215326 (Nonfoil),6.99,6.78,5.1,6.7
215326 (Foil),7.18,7.13,5.49,7.46
215700 (Foil),0.28,0.3,0.19,0.75
215700 (Nonfoil),0.23,0.23,0.08,0.4
215450 (Nonfoil),0.21,0.26,0.1,0.49
215450 (Foil),0.25,0.41,0.1,0.65
215347 (Nonfoil),0.07,0.26,0.05,0.46
215347 (Foil),0.3,0.38,0.14,0.65
215680 (Foil),1.23,0.69,0.4,1.25
215680 (Nonfoil),1.3,1.14,0.18,1.06
215711 (Nonfoil),0.25,0.33,0.1,0.5
215711 (Foil),0.48,0.48,0.25,0.86
215672 (Nonfoil),1.75,1.68,0.25,1.99
215672 (Foil),2.29,1.46,1.0,2.65
215728 (Foil),0.73,0.73,0.3,0.92
215728 (Nonfoil),0.59,0.58,0.17,0.59
215538 (Foil),0.16,0.16,0.02,0.5
215538 (Nonfoil),0.11,0.12,0.01,0.3
215540 (Foil),,0.52,0.2,0.85
215540 (Nonfoil),0.32,0.31,0.1,0.55
215701 (Foil),0.21,0.26,0.1,0.5
215701 (Nonfoil),0.17,0.14,0.04,0.35
215582 (Foil),1.66,2.17,0.88,2.46
215582 (Nonfoil),2.0,1.24,0.5,2.0
215698 (Foil),,1.7,1.0,2.36
215698 (Nonfoil),1.94,1.66,0.75,1.95
215349 (Foil),,14.25,11.5,15.75
215349 (Nonfoil),13.0,11.25,7.75,14.6
215368 (Foil),1.8,1.67,0.93,1.83
215368 (Nonfoil),1.74,1.58,0.5,1.5
215731 (Foil),,0.28,0.04,0.62
215731 (Nonfoil),0.28,0.28,0.05,0.45
215341 (Foil),,12.81,11.48,14.99
215341 (Nonfoil),12.61,11.6,9.75,12.99
215693 (Nonfoil),0.33,0.3,0.06,0.49
215693 (Foil),0.4,0.41,0.17,0.62
215665 (Nonfoil),0.14,0.16,0.05,0.35
215665 (Foil),0.14,0.22,0.14,0.59
215353 (Nonfoil),2.98,3.78,1.99,4.81
215353 (Foil),3.98,4.11,3.6,5.56
215648 (Nonfoil),0.26,0.25,0.02,0.48
215648 (Foil),0.3,0.33,0.12,0.59
215470 (Foil),0.2,0.26,0.09,0.5
215470 (Nonfoil),0.16,0.26,0.03,0.39
215373 (Nonfoil),0.5,0.52,0.09,0.54
215373 (Foil),0.99,0.86,0.29,0.99
215608 (Foil),3.95,3.2,1.54,3.85
215608 (Nonfoil),3.5,2.82,0.5,3.35
215384 (Nonfoil),2.94,2.87,1.48,3.08
215384 (Foil),3.32,2.71,1.25,3.49
215657 (Foil),,1.22,0.3,1.45
215657 (Nonfoil),1.36,1.14,0.29,1.09
215583 (Foil),1.48,1.47,0.8,2.0
215583 (Nonfoil),1.35,1.27,0.43,1.6
215584 (Foil),,0.66,0.06,1.12
215584 (Nonfoil),0.69,0.66,0.2,0.9
215603 (Nonfoil),1.13,0.94,0.3,1.5
215603 (Foil),1.32,1.13,0.5,2.0
215329 (Foil),0.61,0.7,0.45,0.99
215329 (Nonfoil),0.49,0.49,0.1,0.55
215573 (Nonfoil),12.36,11.0,7.3,10.5
215573 (Foil),,10.94,8.49,11.99
215449 (Nonfoil),0.46,0.45,0.12,0.5
215449 (Foil),,0.47,0.2,0.98
215664 (Foil),0.25,0.27,0.13,0.5
215664 (Nonfoil),0.19,0.2,0.09,0.4
215673 (Foil),,14.44,12.49,15.86
215673 (Nonfoil),15.49,13.55,10.38,13.49
